886|monovista/cdp|Mono Vista CDP, California|Tuolumne County|7344700|7273|2.836|0.003|38.012951|-120.269682|1979|1855|1826|10|5|8|0|0|6|124|93|0|0|0|0|24|7|24568|46250|49412|220000|827|1978|2.18|2.58|1451|1354|246|31|24|||||||||||||||||||||
887|monrovia|Monrovia city, California|Los Angeles County|35236729|282079|13.605|0.109|34.163997|-117.984611|37035|22671|14562|2292|86|4702|0|97|932|14364|7445|180|84|66|0|5793|796|34668|72034|86034|542200|1311|1959|2.83|3.47|25471|22663|9265|3153|836|37225|47|1||2|22|22|718|91|557|70|0|19917|8471|5993|486|77|142|112|156|4480
888|monson/cdp|Monson CDP, California|Tulare County|1273765|0|0.492|0|36.492737|-119.335745|191|25|25|0|0|0|0|0|0|166|166|0|0|0|0|0|0|14281|41667|83083|218100|-|2006|3.98|4.46|90|63|3|3|0|||||||||||||||||||||
889|montague|Montague city, California|Siskiyou County|4604510|39457|1.778|0.015|41.727088|-122.530511|1504|1384|1296|7|45|13|0|0|23|120|96|0|10|0|0|12|2|20433|42500|54545|129700|831|1974|2.58|2.92|950|857|92|9|6|1398|2|0||0|0|2|13|7|4|2|0|737|173|325|43|2|4|3|1|186
890|montalvinmanor/cdp|Montalvin Manor CDP, California|Contra Costa County|833610|0|0.322|0|37.99759|-122.33009|3055|1239|611|144|28|434|0|0|22|1816|1270|0|0|14|0|453|79|22652|64778|73864|146300|1656|1958|3.6|4.22|1965|1323|288|40|26|||||||||||||||||||||
891|montara/cdp|Montara CDP, California|San Mateo County|10044671|0|3.878|0|37.548258|-122.492369|2880|2566|2550|0|0|16|0|0|0|314|120|0|0|0|0|81|113|49203|147568|148273|770500|1646|1966|2.98|3.21|2140|2050|1080|318|55|||||||||||||||||||||
892|montclair|Montclair city, California|San Bernardino County|14289424|0|5.517|0|34.071452|-117.698054|37685|11878|5847|1530|40|3638|331|99|393|25807|10020|98|220|0|0|14613|856|17881|48767|51184|254400|1097|1969|3.6|4.06|23263|15855|2913|514|144|38347|210|3|23||72|112|1506|249|969|288|9|11274|5683|2339|280|40|64|78|26|2764
893|montebello|Montebello city, California|Los Angeles County|21581227|104151|8.333|0.04|34.015444|-118.111012|63353|15159|5911|650|124|7953|61|64|396|48194|36400|150|388|80|0|10107|1069|20972|47562|55720|384400|1139|1960|3.2|3.76|42476|29511|7476|2102|610|63737|134|3||4|71|56|1449|501|568|380|26|27754|16452|4041|459|104|122|240|180|6156
894|montecito/cdp|Montecito CDP, California|Santa Barbara County|24206919|14370|9.346|0.006|34.438229|-119.628421|9444|8845|8229|86|59|189|0|9|273|599|420|0|0|18|0|112|49|83226|130129|160417|1,000,000+|2,000+|1965|2.6|3|6005|5870|4286|1899|635|||||||||||||||||||||
895|monterey|Monterey city, California|Monterey County|22512321|9223401|8.692|3.561|36.60129|-121.882557|28053|23285|19117|737|23|2279|42|49|1038|4768|3096|63|64|2|49|1166|328|36812|64772|80615|615900|1423|1968|2.18|2.85|20468|19294|9600|4537|1109|28512|115|0||19|31|65|1022|166|790|66|9|14209|6897|3330|377|96|103|34|19|3353
896|montereypark|Monterey Park city, California|Los Angeles County|19860978|158350|7.668|0.061|34.04833|-118.133183|60966|42233|2391|264|84|38073|211|103|1107|18733|9025|46|103|194|11|8754|600|24637|54821|60209|485400|1253|1963|3.22|3.57|44793|35034|12965|3938|1123|61284|91|1||4|41|45|1039|267|608|164|0|26405|11813|4650|424|84|102|199|158|8975
897|montereyparktract/cdp|Monterey Park Tract CDP, California|Stanislaus County|122388|0|0.047|0|37.526814|-121.011487|273|183|183|0|0|0|0|0|0|90|77|0|0|0|0|13|0|13645|90134|-|-|1263|2001|5.15|5.83|113|28|0|0|0|||||||||||||||||||||
898|monterio/cdp|Monte Rio CDP, California|Sonoma County|4930356|188598|1.904|0.073|38.473611|-123.026178|1031|959|871|25|3|6|11|14|29|72|15|0|0|0|0|13|44|27032|33681|63854|294600|808|1939-|1.86|2.68|814|767|249|148|20|||||||||||||||||||||
899|montesereno|Monte Sereno city, California|Santa Clara County|4234580|0|1.635|0|37.240455|-121.988093|3462|3346|2811|22|0|403|0|0|110|116|90|0|0|0|0|26|0|105597|187115|238606|1,000,000+|2,000+|1966|2.73|3.07|2432|2411|1754|784|438|3511|0|0||0|0|0|30|16|13|1|0|2321|893|829|55|3|11|0|5|525
900|montgomerycreek/cdp|Montgomery Creek CDP, California|Shasta County|8424206|124022|3.253|0.048|40.842838|-121.920661|123|119|101|2|0|0|0|0|16|4|3|0|0|0|0|1|0|27628|62708|62917|413500|-|1947|1.86|2.79|86|86|32|16|0|||||||||||||||||||||
901|monumenthills/cdp|Monument Hills CDP, California|Yolo County|10432735|0|4.028|0|38.664141|-121.875585|1469|985|959|6|0|0|0|0|20|484|373|0|0|14|0|54|43|47489|112344|112422|425500|-|1996|3.18|3.28|1181|1084|234|68|56|||||||||||||||||||||
902|moorpark|Moorpark city, California|Ventura County|32579737|569347|12.579|0.22|34.285943|-118.876263|35033|24602|21108|289|53|2306|24|35|787|10431|6189|0|76|39|93|3732|302|37016|99353|108628|532000|1726|1986|3.29|3.56|22358|19797|8332|2723|708|35299|39|0|13||6|20|277|36|226|15|2|19170|6732|7552|525|56|129|32|227|3917
903|morada/cdp|Morada CDP, California|San Joaquin County|7721185|18744|2.981|0.007|38.038626|-121.245892|4573|4171|2688|47|53|1046|0|0|337|402|267|0|0|39|0|32|64|35079|61270|71534|379600|1833|1966|2.72|3.43|3287|2811|1184|574|206|||||||||||||||||||||
904|moraga|Moraga town, California|Contra Costa County|24513532|22901|9.465|0.009|37.845693|-122.123217|16549|15426|11587|680|11|2473|43|17|615|1123|929|19|7|0|0|79|89|60576|132651|163951|902600|1858|1971|2.55|2.96|10561|10392|7870|3898|1620|16953|8|0||1|0|7|150|33|104|13|2|10246|4364|3144|198|27|71|4|23|2415
905|morenovalley|Moreno Valley city, California|Riverside County|132800843|504192|51.275|0.195|33.923253|-117.205685|198872|88515|36489|34106|631|11366|1107|291|4525|110357|69932|1251|899|328|44|34891|3012|17874|54229|55265|188100|1283|1987|3.91|4.21|113095|84566|16307|4831|1183|202911|584|11||20|257|296|6410|1638|3742|1030|10|79296|38292|21089|1810|166|360|348|430|16801
906|morganhill|Morgan Hill city, California|Santa Clara County|33018937|0|12.749|0|37.132425|-121.641004|39875|26728|19678|1035|11|4092|132|35|1745|13147|7055|48|266|121|19|4926|712|40972|96232|108037|587900|1663|1985|3.06|3.38|25652|22617|9658|3905|985|41585|65|0||3|21|41|612|119|372|121|6|20258|8360|6370|621|74|146|33|28|4626
907|morongovalley/cdp|Morongo Valley CDP, California|San Bernardino County|65316993|0|25.219|0|34.072377|-116.562727|3605|2636|2612|0|0|9|0|0|15|969|418|0|19|0|0|517|15|21607|32295|44787|111800|854|1973|2.25|3.39|2575|2153|471|195|66|||||||||||||||||||||
908|morrobay|Morro Bay city, California|San Luis Obispo County|13733897|12999817|5.303|5.019|35.367289|-120.869205|10383|8526|8203|3|10|215|0|0|95|1857|1600|0|20|0|0|173|64|32613|50914|66378|465600|1272|1973|2.02|2.73|8248|7660|3113|1268|425|10516|50|1||2|1|46|234|50|173|11|0|6904|2792|2225|192|55|57|26|88|1469
909|moskowitecorner/cdp|Moskowite Corner CDP, California|Napa County|7280561|11882|2.811|0.005|38.443874|-122.19199|172|162|156|0|6|0|0|0|0|10|6|0|4|0|0|0|0|20858|49286|53750|76300|-|1989|2.26|2.33|141|130|19|0|0|||||||||||||||||||||
910|mossbeach/cdp|Moss Beach CDP, California|San Mateo County|5811039|0|2.244|0|37.518374|-122.503482|3435|2161|2059|15|0|38|0|14|35|1274|308|0|0|34|0|882|50|42240|81622|107083|649800|1432|1976|2.91|3.47|2353|1981|883|356|134|||||||||||||||||||||
911|mosslanding/cdp|Moss Landing CDP, California|Monterey County|1029920|531987|0.398|0.205|36.805389|-121.786577|200|37|37|0|0|0|0|0|0|163|108|0|0|0|0|55|0|17855|30500|37857|-|1484|1962|2.86|2.97|155|124|7|7|7|||||||||||||||||||||
912|mountaincenter/cdp|Mountain Center CDP, California|Riverside County|4880671|4439|1.884|0.002|33.708309|-116.727641|75|6|6|0|0|0|0|0|0|69|69|0|0|0|0|0|0|10727|-|-|-|-|1953|4.17|5.75|29|29|0|0|0|||||||||||||||||||||
913|mountaingate/cdp|Mountain Gate CDP, California|Shasta County|5124472|0|1.979|0|40.718441|-122.326261|1153|1037|1037|0|0|0|0|0|0|116|116|0|0|0|0|0|0|18037|33906|53750|62400|762|1979|2.45|3.34|888|794|99|0|0|||||||||||||||||||||
914|mountainhouse/cdp|Mountain House CDP, California|San Joaquin County|8269154|0|3.193|0|37.774017|-121.545263|12088|10027|3198|1731|31|3512|248|19|1288|2061|828|0|25|0|0|665|543|29092|106119|108750|362800|2,000+|2005|3.54|3.89|7122|6618|2839|910|343|||||||||||||||||||||
915|mountainmesa/cdp|Mountain Mesa CDP, California|Kern County|2152954|0|0.831|0|35.641149|-118.404262|454|443|403|12|0|0|0|0|28|11|11|0|0|0|0|0|0|18583|38250|39313|158000|-|1973|2.5|3.42|332|310|59|15|0|||||||||||||||||||||
916|mountainranch/cdp|Mountain Ranch CDP, California|Calaveras County|106677225|145409|41.188|0.056|38.254946|-120.51297|1369|1350|1237|84|5|0|0|0|24|19|0|0|0|0|0|19|0|27714|38630|57243|219000|720|1986|2|2.44|1081|1031|161|51|22|||||||||||||||||||||
917|mountainview/cdp|Mountain View CDP, California|Contra Costa County|750549|0|0.29|0|38.00924|-122.116855|2299|1764|1411|98|26|175|0|0|54|535|383|0|57|0|0|60|35|27903|43077|38400|268000|1147|1953|2.26|3.15|1822|1528|238|46|12|||||||||||||||||||||
918|mountainview|Mountain View city, California|Santa Clara County|31062801|719721|11.993|0.278|37.399686|-122.079269|76741|60718|35240|1478|75|20689|176|125|2935|16023|11607|79|66|100|60|3423|688|56156|100028|119081|807100|1688|1970|2.36|3.06|55661|51570|35676|19405|6388|78759|156|1|14||29|112|1608|263|1237|108|6|32671|16902|4826|514|172|225|40|54|9938
919|mountainviewacres/cdp|Mountain View Acres CDP, California|San Bernardino County|4069014|0|1.571|0|34.497579|-117.347032|3502|1489|1136|260|0|39|0|0|54|2013|1125|0|29|0|0|842|17|18119|55673|56521|117900|1101|1984|3.45|3.46|2400|1866|103|29|0|||||||||||||||||||||
920|mounthebron/cdp|Mount Hebron CDP, California|Siskiyou County|1847450|0|0.713|0|41.785456|-122.008195|88|25|21|0|3|0|0|0|1|63|63|0|0|0|0|0|0|9728|25368|26397|68200|-|1957|2.58|3.74|56|36|22|22|0|||||||||||||||||||||
921|mounthermon/cdp|Mount Hermon CDP, California|Santa Cruz County|1688663|0|0.652|0|37.051048|-122.053336|1027|809|798|0|0|11|0|0|0|218|218|0|0|0|0|0|0|31268|48549|65893|546300|1067|1953|2.66|3.32|693|638|331|104|30|||||||||||||||||||||
922|mountlaguna/cdp|Mount Laguna CDP, California|San Diego County|4395261|0|1.697|0|32.871105|-116.424687|12|12|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-|-|-|-|1961|-|-|12|12|0|0|0|||||||||||||||||||||
923|mountshasta|Mount Shasta city, California|Siskiyou County|9754372|9660|3.766|0.004|41.32088|-122.315481|3331|3072|2878|0|23|17|0|0|154|259|194|0|0|0|0|17|48|31179|43969|66667|254900|893|1978|1.99|2.83|2539|2397|920|340|51|3267|6|0||0|3|3|62|12|43|7|1|2112|949|480|75|19|21|8|4|556
924|muirbeach/cdp|Muir Beach CDP, California|Marin County|1276411|0|0.493|0|37.861565|-122.580322|292|292|270|10|0|12|0|0|0|0|0|0|0|0|0|0|0|86269|161458|178333|1,000,000+|2,000+|1971|2.07|2.35|250|250|188|84|56|||||||||||||||||||||
925|murphys/cdp|Murphys CDP, California|Calaveras County|26731865|6287|10.321|0.002|38.141305|-120.434098|1884|1791|1786|0|0|0|0|0|5|93|93|0|0|0|0|0|0|35424|46885|62330|272100|1296|1985|1.98|2.64|1476|1447|413|148|42|||||||||||||||||||||
926|murrieta|Murrieta city, California|Riverside County|86975455|93770|33.581|0.036|33.572134|-117.190444|106326|78067|56417|7419|340|8444|231|197|5019|28259|14826|341|408|363|72|9209|3040|28719|74401|79996|287700|1541|2000|3.25|3.7|64430|59339|18543|6588|1976|108376|68|1||6|20|41|1458|262|1009|187|13|46564|12122|22029|1658|73|329|99|376|9878
927|muscoy/cdp|Muscoy CDP, California|San Bernardino County|8140238|10189|3.143|0.004|34.156059|-117.346405|11674|1714|1206|329|5|122|0|0|52|9960|7239|43|177|0|8|2419|74|9951|35660|37012|151200|1032|1959|5.03|5.5|5836|2529|193|27|0|||||||||||||||||||||
928|myersflat/cdp|Myers Flat CDP, California|Humboldt County|1119276|141838|0.432|0.055|40.265478|-123.875548|57|57|57|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-|-|-|-|-|2.19|-|0|0|0|0|0|||||||||||||||||||||
929|myrtletown/cdp|Myrtletown CDP, California|Humboldt County|5436586|212720|2.099|0.082|40.788731|-124.130658|5225|4746|4088|23|22|195|0|0|418|479|285|0|0|0|0|192|2|28725|61534|73558|277000|1041|1966|2.53|3.17|3860|3581|1121|420|162|||||||||||||||||||||
930|napa|Napa city, California|Napa County|46243526|751403|17.855|0.29|38.29722|-122.30117|78511|47942|43826|710|223|1814|92|80|1197|30569|20957|39|285|76|10|7963|1239|31185|64058|74981|412600|1342|1974|2.71|3.23|52660|42093|14864|5102|1778|79572|249|2|34||39|174|1315|290|900|125|0|40102|19532|9895|1170|376|294|117|225|8493
931|nationalcity|National City city, California|San Diego County|18853097|4761840|7.279|1.839|32.665862|-117.097361|59543|20805|5933|2649|68|10922|251|26|956|38738|28772|520|77|114|15|8280|960|17143|39517|42531|272700|995|1969|3.56|4.08|36297|25707|4613|781|230|60130|267|2||16|105|144|1589|238|934|417|9|19261|9457|3199|473|49|87|99|77|5820
932|needles|Needles city, California|San Bernardino County|79817208|1185058|30.818|0.458|34.81357|-114.625302|4923|3834|2823|158|555|122|22|8|146|1089|898|0|55|0|0|107|29|19001|33045|42031|102400|622|1972|2.48|3.26|3248|2749|290|112|16|4944|25|0|0||7|18|164|80|63|21|3|1604|611|515|100|3|14|6|7|348
933|nevadacity|Nevada City city, California|Nevada County|5667448|9642|2.188|0.004|39.259608|-121.033326|3051|2727|2362|25|10|250|0|0|80|324|235|11|0|0|5|58|15|35087|51685|51997|396400|1028|1957|2.08|2.61|2315|2242|1111|388|111|3055|36|0||1|1|34|95|36|48|11|0|2346|1264|434|54|44|24|6|1|519
934|newark|Newark city, California|Alameda County|35936149|60526|13.875|0.023|37.504514|-122.032916|43635|29210|12174|1983|83|12768|570|51|1581|14425|4358|33|122|99|0|8005|1808|31825|86521|91103|455500|1570|1973|3.23|3.66|30858|27221|8914|2931|867|44467|109|2||9|36|62|971|246|588|137|3|20403|11049|3221|456|72|101|55|143|5306
935|newcastle/cdp|Newcastle CDP, California|Placer County|6194986|11387|2.392|0.004|38.866731|-121.131984|1409|1251|1137|0|51|21|0|0|42|158|110|0|0|0|0|12|36|26616|45865|71912|232500|1247|1973|2.07|2.97|1173|1093|255|81|41|||||||||||||||||||||
936|newcuyama/cdp|New Cuyama CDP, California|Santa Barbara County|1827436|0|0.706|0|34.942148|-119.680762|591|217|203|0|0|0|0|0|14|374|238|0|0|0|0|124|12|14149|34000|45625|86400|835|1957|2.79|3.76|343|258|58|10|10|||||||||||||||||||||
937|newell/cdp|Newell CDP, California|Modoc County|6233913|14912|2.407|0.006|41.888731|-121.360249|429|119|107|0|0|12|0|0|0|310|310|0|0|0|0|0|0|6580|23182|23466|65700|567|1955|3.25|4.05|186|95|10|0|0|||||||||||||||||||||
938|newman|Newman city, California|Stanislaus County|5217318|0|2.014|0|37.315606|-121.020797|10553|3396|2852|161|0|177|0|0|206|7157|6040|0|24|0|13|1037|43|16012|43722|46780|142200|1013|1995|3.32|3.67|6080|4397|613|150|11|10742|25|0||0|2|23|157|57|73|27|0|3558|1496|1136|114|7|19|15|59|712
939|newpinecreek/cdp|New Pine Creek CDP, California|Modoc County|5917846|0|2.285|0|41.987316|-120.300887|84|84|76|0|0|0|0|0|8|0|0|0|0|0|0|0|0|35398|31023|-|109400|-|1984|1.65|2.42|84|59|0|0|0|||||||||||||||||||||
940|newportbeach|Newport Beach city, California|Orange County|61585566|75552554|23.778|29.171|33.597133|-117.890263|86594|79528|70318|379|139|6392|125|153|2022|7066|4018|20|0|0|23|2243|762|78012|107991|153709|1,000,000+|1966|1975|2.24|2.91|64502|63014|41603|16898|6872|87759|109|0||17|21|71|1880|357|1419|104|1|52056|11164|28607|1252|129|445|51|127|10281
941|nicasio/cdp|Nicasio CDP, California|Marin County|3379839|0|1.305|0|38.060622|-122.700822|95|70|70|0|0|0|0|0|0|25|25|0|0|0|0|0|0|39938|96500|96000|1,000,000+|-|1959|3.39|3.58|63|53|20|5|0|||||||||||||||||||||
942|nice/cdp|Nice CDP, California|Lake County|4474224|12228|1.728|0.005|39.126181|-122.85533|2156|1928|1720|37|49|64|0|0|58|228|228|0|0|0|0|0|0|20164|24149|36325|156400|673|1970|1.82|2.43|1701|1457|151|53|36|||||||||||||||||||||
943|nicolaus/cdp|Nicolaus CDP, California|Sutter County|8126870|0|3.138|0|38.89809|-121.572874|205|189|163|0|0|26|0|0|0|16|0|0|0|3|0|13|0|50181|85625|100417|350000|794|1958|2.45|3.04|156|148|56|31|21|||||||||||||||||||||
944|niland/cdp|Niland CDP, California|Imperial County|1040220|0|0.402|0|33.238708|-115.51444|1063|296|240|4|52|0|0|0|0|767|580|0|0|0|0|146|41|15828|17461|27854|53700|632|1975|2.6|3.35|683|307|20|0|0|||||||||||||||||||||
945|nipinnawasee/cdp|Nipinnawasee CDP, California|Madera County|7990118|0|3.085|0|37.403053|-119.729269|729|666|666|0|0|0|0|0|0|63|0|0|0|0|0|22|41|23511|66397|66544|167600|-|1998|3.42|3.54|505|490|91|22|0|||||||||||||||||||||
946|nipomo/cdp|Nipomo CDP, California|San Luis Obispo County|38467858|985|14.853|0|35.03066|-120.497757|17115|10997|10117|172|27|318|0|30|333|6118|4254|15|44|14|0|1129|662|27705|57185|68900|364000|1397|1988|2.98|3.44|11095|9555|2839|1047|219|||||||||||||||||||||
947|norco|Norco city, California|Riverside County|35681194|573823|13.777|0.222|33.925519|-117.551958|27143|19030|15340|1471|197|1107|33|34|848|8113|4812|54|73|36|48|2573|517|27702|85142|96631|393200|1825|1974|3.38|3.87|18783|15332|3253|1156|230|26933|46|0||2|20|24|642|154|409|79|1|11320|2809|6095|324|20|90|28|55|1899
948|nord/cdp|Nord CDP, California|Butte County|5452534|0|2.105|0|39.773788|-121.954906|239|192|147|11|0|0|0|0|34|47|47|0|0|0|0|0|0|18961|31923|76250|272000|-|1978|2.72|2.93|206|193|29|0|0|||||||||||||||||||||
949|norriscanyon/cdp|Norris Canyon CDP, California|Contra Costa County|9162690|0|3.538|0|37.746042|-121.988783|1227|1227|665|0|0|515|0|0|47|0|0|0|0|0|0|0|0|59374|196726|205625|1,000,000+|-|2005|4.05|4.14|632|616|393|194|44|||||||||||||||||||||
950|northauburn/cdp|North Auburn CDP, California|Placer County|20230681|7171|7.811|0.003|38.930693|-121.081081|14011|10674|9741|110|30|393|0|29|371|3337|2381|0|16|0|54|826|60|25077|48052|60637|248400|959|1979|2.55|3.16|9710|8201|1875|592|231|||||||||||||||||||||
951|northedwards/cdp|North Edwards CDP, California|Kern County|33012003|0|12.746|0|35.047332|-117.809362|966|893|768|87|0|0|0|0|38|73|73|0|0|0|0|0|0|21833|45658|53241|48800|863|1960|2.34|2.95|605|503|108|6|0|||||||||||||||||||||
952|northelmonte/cdp|North El Monte CDP, California|Los Angeles County|1096396|0|0.423|0|34.102947|-118.023838|3924|2696|1133|25|21|1437|0|0|80|1228|702|0|0|0|0|468|58|28164|69960|75426|463200|1474|1956|3.06|3.38|2842|2472|666|164|43|||||||||||||||||||||
953|northfairoaks/cdp|North Fair Oaks CDP, California|San Mateo County|3108674|0|1.2|0|37.475374|-122.203439|15181|4333|3073|131|0|670|292|37|130|10848|7539|0|129|21|0|3033|126|26426|63343|53176|558700|1330|1958|3.67|3.83|9882|6006|2218|1184|410|||||||||||||||||||||
954|northgate/cdp|North Gate CDP, California|Contra Costa County|1703716|0|0.658|0|37.906153|-121.998184|417|409|391|0|0|0|0|0|18|8|0|0|0|0|0|0|8|52891|96333|96250|741100|-|1979|2.4|2.56|324|311|195|29|15|||||||||||||||||||||
955|northhighlands/cdp|North Highlands CDP, California|Sacramento County|22855907|0|8.825|0|38.67135|-121.372173|44899|33967|23871|5172|169|2726|121|12|1896|10932|5658|33|57|35|34|4539|576|17401|40986|43243|146500|937|1968|2.96|3.5|27417|22787|3257|790|183|||||||||||||||||||||
956|northlakeport/cdp|North Lakeport CDP, California|Lake County|9958143|7006840|3.845|2.705|39.086632|-122.909442|2676|2294|2148|0|26|80|0|0|40|382|224|0|0|0|0|128|30|28998|52577|60625|165500|1014|1983|2.11|2.75|1967|1763|407|133|73|||||||||||||||||||||
957|northrichmond/cdp|North Richmond CDP, California|Contra Costa County|3647902|363936|1.408|0.141|37.965264|-122.370687|3926|1434|118|781|0|423|0|0|112|2492|1499|0|0|0|0|889|104|16194|35288|45703|232000|1080|2001|3.64|4.63|2259|1618|282|51|13|||||||||||||||||||||
958|northsanjuan/cdp|North San Juan CDP, California|Nevada County|6274772|0|2.423|0|39.37181|-121.10608|281|281|158|0|22|0|0|0|101|0|0|0|0|0|0|0|0|14102|27417|28250|87000|-|1974|3.23|3.05|180|175|36|0|0|||||||||||||||||||||
959|northshore/cdp|North Shore CDP, California|Riverside County|28948848|0|11.177|0|33.515678|-115.909228|3184|214|201|13|0|0|0|0|0|2970|1469|0|82|0|0|1387|32|9434|24853|30147|66900|913|1988|4.55|4.74|1712|601|116|84|21|||||||||||||||||||||
960|northtustin/cdp|North Tustin CDP, California|Orange County|17122710|0|6.611|0|33.764421|-117.794485|25724|22949|19003|205|32|2748|71|34|856|2775|2211|10|0|15|0|350|189|59863|123270|140609|784600|1773|1965|2.83|3.18|18323|17918|10529|4381|1802|||||||||||||||||||||
961|norwalk|Norwalk city, California|Los Angeles County|25145028|101806|9.709|0.039|33.9076|-118.083453|106455|31576|12326|4092|394|13517|243|217|787|74879|44728|378|574|268|15|26601|2315|19584|60523|63688|320900|1318|1957|3.86|4.19|66644|48265|10128|2946|562|106838|316|8||13|110|185|2001|360|1155|486|9|44804|24439|7839|926|105|198|513|284|10500
962|novato|Novato city, California|Marin County|71077491|1340565|27.443|0.518|38.085087|-122.548215|53451|42985|36779|1115|126|2932|14|177|1842|10466|4974|107|34|16|0|4783|552|44724|76609|97081|554400|1669|1974|2.53|3.1|38699|35716|17052|6928|2401|54756|80|1||7|16|56|770|182|468|120|31|29555|15176|6594|775|203|160|50|100|6497
963|nubieber/cdp|Nubieber CDP, California|Lassen County|1939278|18984|0.749|0.007|41.096627|-121.182163|15|13|13|0|0|0|0|0|0|2|0|0|0|0|0|0|2|19160|-|-|-|-|1939-|2.14|1.86|15|15|7|4|0|||||||||||||||||||||
